20194,BOA MG,NULL,AMM,2026-02-28,75,2026-03-17 06:54:00.4282650 +00:00,F,P
20195,BOA MG,NULL,ASP,2026-02-28,89,2026-03-17 06:54:00.4282650 +00:00,F,P
20196,BOA MG,NULL,{T,2026-02-28,86,2026-03-17 06:54:00.4282650 +00:00,F,P
20197,BOA MG,NULL,BLS,2026-02-28,85,2026-03-17 06:54:00.4282650 +00:00,F,P
20198,BOA MG,NULL,3},2026-02-28,85,2026-03-17 06:54:00.4292710 +00:00,F,P
20199,BOA MG,NULL,AUC,2026-02-28,85,2026-03-17 06:54:00.4292710 +00:00,F,P
20200,BOA MG,NULL,36,2026-02-28,71,2026-03-17 06:54:00.4292710 +00:00,F,P
20201,BOA MG,NULL,ARW,2026-02-28,87,2026-03-17 06:54:00.4292710 +00:00,F,P
20202,BOA MG,NULL,BLL,2026-02-28,90,2026-03-17 06:54:00.4292710 +00:00,F,P
20203,BOA MG,NULL,6H,2026-02-28,96,2026-03-17 06:54:00.4292710 +00:00,F,P
20204,BOA MG,NULL,BVU,2026-02-28,90,2026-03-17 06:54:00.4292710 +00:00,F,P
20205,BOA MG,NULL,BBS,2026-02-28,81,2026-03-17 06:54:00.4292710 +00:00,F,P
20206,BOA MG,NULL,ALU,2026-02-28,91,2026-03-17 06:54:00.4292710 +00:00,F,P
20207,BOA MG,NULL,1,2026-02-28,84,2026-03-17 06:54:00.4292710 +00:00,F,P
20208,BOA MG,NULL,H7,2026-02-28,80,2026-03-17 06:54:00.4292710 +00:00,F,P
20209,BOA MG,NULL,7Z,2026-02-28,89,2026-03-17 06:54:00.4292710 +00:00,F,P
20210,BOA MG,NULL,5{,2026-02-28,87,2026-03-17 06:54:00.4292710 +00:00,F,P
20211,BOA MG,NULL,MU,2026-02-28,75,2026-03-17 06:54:00.4292710 +00:00,F,P
20212,BOA MG,NULL,ATD,2026-02-28,90,2026-03-17 06:54:00.4292710 +00:00,F,P
20213,BOA MG,NULL,-3,2026-02-28,85,2026-03-17 06:54:00.4292710 +00:00,F,P
20214,BOA MG,NULL,BVV,2026-02-28,100,2026-03-17 06:54:00.4292710 +00:00,F,P
20215,BOA MG,NULL,Y3,2026-02-28,93,2026-03-17 06:54:00.4292710 +00:00,F,P
20216,BOA MG,NULL,H5,2026-02-28,81,2026-03-17 06:54:00.4292710 +00:00,F,P
20217,BOA MG,NULL,}Z,2026-02-28,84,2026-03-17 06:54:00.4292710 +00:00,F,P
20218,BOA MG,NULL,OI,2026-02-28,63,2026-03-17 06:54:00.4292710 +00:00,F,P
20219,BOA MG,NULL,9[,2026-02-28,82,2026-03-17 06:54:00.4292710 +00:00,F,P
20220,BOA MG,NULL,5-,2026-02-28,100,2026-03-17 06:54:00.4292710 +00:00,F,P
20221,BOA MG,NULL,0X,2026-02-28,92,2026-03-17 06:54:00.4292710 +00:00,F,P
20222,BOA MG,NULL,AOA,2026-02-28,92,2026-03-17 06:54:00.4292710 +00:00,F,P
20223,BOA MG,NULL,17,2026-02-28,92,2026-03-17 06:54:00.4292710 +00:00,F,P
20224,BOA MG,NULL,BJJ,2026-02-28,100,2026-03-17 06:54:00.4292710 +00:00,F,P
20225,BOA MG,NULL,{Q,2026-02-28,90,2026-03-17 06:54:00.4292710 +00:00,F,P
20226,BOA MG,NULL,W8,2026-02-28,94,2026-03-17 06:54:00.4300320 +00:00,F,P
20227,BOA MG,NULL,JH,2026-02-28,100,2026-03-17 06:54:00.4300320 +00:00,F,P
20228,BOA MG,NULL,H3,2026-02-28,98,2026-03-17 06:54:00.4300320 +00:00,F,P
20229,BOA MG,NULL,8],2026-02-28,100,2026-03-17 06:54:00.4300320 +00:00,F,P
20230,BOA MG,NULL,8},2026-02-28,93,2026-03-17 06:54:00.4300320 +00:00,F,P
20231,BOA MG,NULL,-9,2026-02-28,93,2026-03-17 06:54:00.4300320 +00:00,F,P
20232,BOA MG,NULL,CVI,2026-02-28,81,2026-03-17 06:54:00.4300320 +00:00,F,P
20233,BOA MG,NULL,}Y,2026-02-28,92,2026-03-17 06:54:00.4300320 +00:00,F,P
20234,BOA MG,NULL,ANZ,2026-02-28,96,2026-03-17 06:54:00.4300320 +00:00,F,P
20235,BOA MG,NULL,COD,2026-02-28,100,2026-03-17 06:54:00.4300320 +00:00,F,P
20236,BOA MG,NULL,I4,2026-02-28,100,2026-03-17 06:54:00.4300320 +00:00,F,P
20237,BOA MG,NULL,I{,2026-02-28,97,2026-03-17 06:54:00.4300320 +00:00,F,P
20238,BOA MG,NULL,#NOM?,2026-02-28,94,2026-03-17 06:54:00.4300320 +00:00,F,P
20239,BOA MG,NULL,S-,2026-02-28,100,2026-03-17 06:54:00.4300320 +00:00,F,P
20240,BOA MG,NULL,}U,2026-02-28,94,2026-03-17 06:54:00.4300320 +00:00,F,P
20241,BOA MG,NULL,{N,2026-02-28,95,2026-03-17 06:54:00.4300320 +00:00,F,P
20242,BOA MG,NULL,-C,2026-02-28,100,2026-03-17 06:54:00.4300320 +00:00,F,P
20243,BOA MG,NULL,[J,2026-02-28,100,2026-03-17 06:54:00.4300320 +00:00,F,P
20244,BOA MG,NULL,AMN,2026-02-28,90,2026-03-17 06:54:00.4300320 +00:00,F,P
20245,BOA MG,NULL,8{,2026-02-28,53,2026-03-17 06:54:00.4300320 +00:00,F,P
20246,BOA MG,NULL,KY,2026-02-28,80,2026-03-17 06:54:00.4300320 +00:00,F,P
20247,BOA MG,NULL,AY,2026-02-28,75,2026-03-17 06:54:00.4300320 +00:00,F,P
20248,BOA MG,NULL,79,2026-02-28,94,2026-03-17 06:54:00.4300320 +00:00,F,P
20249,BOA MG,NULL,Z},2026-02-28,83,2026-03-17 06:54:00.4300320 +00:00,F,P
20250,BOA MG,NULL,O8,2026-02-28,95,2026-03-17 06:54:00.4300320 +00:00,F,P
20251,BOA MG,NULL,AMR,2026-02-28,81,2026-03-17 06:54:00.4300320 +00:00,F,P
20252,BOA MG,NULL,M[,2026-02-28,93,2026-03-17 06:54:00.4300320 +00:00,F,P
20253,BOA MG,NULL,I[,2026-02-28,82,2026-03-17 06:54:00.4300320 +00:00,F,P
20254,BOA MG,NULL,[0,2026-02-28,96,2026-03-17 06:54:00.4300320 +00:00,F,P
20255,BOA MG,NULL,5},2026-02-28,96,2026-03-17 06:54:00.4300320 +00:00,F,P
20256,BOA MG,NULL,]4,2026-02-28,92,2026-03-17 06:54:00.4300320 +00:00,F,P
20257,BOA MG,NULL,A1,2026-02-28,96,2026-03-17 06:54:00.4300320 +00:00,F,P
20258,BOA MG,NULL,{5,2026-02-28,100,2026-03-17 06:54:00.4300320 +00:00,F,P
20259,BOA MG,NULL,87,2026-02-28,81,2026-03-17 06:54:00.4300320 +00:00,F,P
20260,BOA MG,NULL,H9,2026-02-28,61,2026-03-17 06:54:00.4300320 +00:00,F,P
20261,BOA MG,NULL,AMJ,2026-02-28,100,2026-03-17 06:54:00.4300320 +00:00,F,P
20262,BOA MG,NULL,BCS,2026-02-28,93,2026-03-17 06:54:00.4300320 +00:00,F,P
20263,BOA MG,NULL,K2,2026-02-28,100,2026-03-17 06:54:00.4300320 +00:00,F,P
20264,BOA MG,NULL,}V,2026-02-28,25,2026-03-17 06:54:00.4300320 +00:00,F,P
20265,BOA MG,NULL,]T,2026-02-28,89,2026-03-17 06:54:00.4300320 +00:00,F,P
20266,BOA MG,NULL,7-,2026-02-28,57,2026-03-17 06:54:00.4300320 +00:00,F,P
20267,BOA MG,NULL,]B,2026-02-28,50,2026-03-17 06:54:00.4300320 +00:00,F,P
20268,BOA MG,NULL,V],2026-02-28,80,2026-03-17 06:54:00.4300320 +00:00,F,P
20269,BOA MG,NULL,B-,2026-02-28,91,2026-03-17 06:54:00.4300320 +00:00,F,P
20270,BOA MG,NULL,[4,2026-02-28,25,2026-03-17 06:54:00.4300320 +00:00,F,M
20271,BOA MG,NULL,AUD,2026-02-28,0,2026-03-17 06:54:00.4300320 +00:00,F,M
20272,BOA MG,NULL,NI,2026-02-28,100,2026-03-17 06:54:00.4300320 +00:00,F,M
20273,BOA MG,NULL,0K,2026-02-28,0,2026-03-17 06:54:00.4300320 +00:00,F,M
20274,BOA MG,NULL,27,2026-02-28,100,2026-03-17 06:54:00.4300320 +00:00,F,M
20275,BOA MG,NULL,IX,2026-02-28,0,2026-03-17 06:54:00.4300320 +00:00,F,M
20276,BOA MG,NULL,AQ,2026-02-28,0,2026-03-17 06:54:00.4300320 +00:00,F,M
20277,BOA MG,NULL,}F,2026-02-28,0,2026-03-17 06:54:00.4300320 +00:00,F,M
20278,BOA MG,NULL,7W,2026-02-28,0,2026-03-17 06:54:00.4300320 +00:00,F,M
20279,BOA MG,NULL,}L,2026-02-28,0,2026-03-17 06:54:00.4300320 +00:00,F,M
20280,BOA MG,NULL,J4,2026-02-28,0,2026-03-17 06:54:00.4300320 +00:00,F,M
20281,BOA MG,NULL,82,2026-02-28,0,2026-03-17 06:54:00.4300320 +00:00,F,M
20282,BOA MG,NULL,BLQ,2026-02-28,100,2026-03-17 06:54:00.4300320 +00:00,F,M
20283,BOA MG,NULL,BCR,2026-02-28,0,2026-03-17 06:54:00.4300320 +00:00,F,M
20284,BOA MG,NULL,AML,2026-02-28,100,2026-03-17 06:54:00.4300320 +00:00,F,M
20285,BOA MG,NULL,J3,2026-02-28,50,2026-03-17 06:54:00.4300320 +00:00,F,M
20286,BOA MG,NULL,BSV,2026-02-28,100,2026-03-17 06:54:00.4300320 +00:00,F,M
20287,BOA MG,NULL,ASP,2026-02-28,50,2026-03-17 06:54:00.4300320 +00:00,F,M
20288,BOA MG,NULL,{T,2026-02-28,0,2026-03-17 06:54:00.4300320 +00:00,F,M
20289,BOA MG,NULL,3},2026-02-28,0,2026-03-17 06:54:00.4300320 +00:00,F,M
20290,BOA MG,NULL,AUC,2026-02-28,0,2026-03-17 06:54:00.4300320 +00:00,F,M
20291,BOA MG,NULL,36,2026-02-28,50,2026-03-17 06:54:00.4300320 +00:00,F,M
20292,BOA MG,NULL,ARW,2026-02-28,0,2026-03-17 06:54:00.4300320 +00:00,F,M
20293,BOA MG,NULL,6H,2026-02-28,0,2026-03-17 06:54:00.4312560 +00:00,F,M
20294,BOA MG,NULL,BBS,2026-02-28,0,2026-03-17 06:54:00.4312560 +00:00,F,M
20295,BOA MG,NULL,ALU,2026-02-28,100,2026-03-17 06:54:00.4312560 +00:00,F,M
20296,BOA MG,NULL,1,2026-02-28,0,2026-03-17 06:54:00.4312560 +00:00,F,M
20297,BOA MG,NULL,7Z,2026-02-28,0,2026-03-17 06:54:00.5207390 +00:00,F,M
20298,BOA MG,NULL,MU,2026-02-28,100,2026-03-17 06:54:00.5207390 +00:00,F,M
20299,BOA MG,NULL,ATD,2026-02-28,0,2026-03-17 06:54:00.5207390 +00:00,F,M
20300,BOA MG,NULL,BVV,2026-02-28,100,2026-03-17 06:54:00.5217570 +00:00,F,M
20301,BOA MG,NULL,Y3,2026-02-28,0,2026-03-17 06:54:00.5217570 +00:00,F,M
20302,BOA MG,NULL,9[,2026-02-28,0,2026-03-17 06:54:00.5218390 +00:00,F,M
20303,BOA MG,NULL,5-,2026-02-28,0,2026-03-17 06:54:00.5218390 +00:00,F,M
20304,BOA MG,NULL,0X,2026-02-28,100,2026-03-17 06:54:00.5218390 +00:00,F,M
20305,BOA MG,NULL,AOA,2026-02-28,0,2026-03-17 06:54:00.5218390 +00:00,F,M
20306,BOA MG,NULL,{Q,2026-02-28,0,2026-03-17 06:54:00.5218390 +00:00,F,M
20307,BOA MG,NULL,W8,2026-02-28,0,2026-03-17 06:54:00.5218390 +00:00,F,M
20308,BOA MG,NULL,H3,2026-02-28,33,2026-03-17 06:54:00.5218390 +00:00,F,M
20309,BOA MG,NULL,ASU,2026-02-28,0,2026-03-17 06:54:00.5218390 +00:00,F,M
20310,BOA MG,NULL,CVI,2026-02-28,0,2026-03-17 06:54:00.5220660 +00:00,F,M
20311,BOA MG,NULL,}Y,2026-02-28,0,2026-03-17 06:54:00.5220660 +00:00,F,M
20312,BOA MG,NULL,I{,2026-02-28,0,2026-03-17 06:54:00.5220660 +00:00,F,M
20313,BOA MG,NULL,#NOM?,2026-02-28,0,2026-03-17 06:54:00.5220660 +00:00,F,M
20314,BOA MG,NULL,}U,2026-02-28,100,2026-03-17 06:54:00.5220660 +00:00,F,M
20315,BOA MG,NULL,{N,2026-02-28,0,2026-03-17 06:54:00.5220660 +00:00,F,M
20316,BOA MG,NULL,-C,2026-02-28,0,2026-03-17 06:54:00.5220660 +00:00,F,M
20317,BOA MG,NULL,8{,2026-02-28,0,2026-03-17 06:54:00.5220660 +00:00,F,M
20318,BOA MG,NULL,KY,2026-02-28,37,2026-03-17 06:54:00.5220660 +00:00,F,M
20319,BOA MG,NULL,AY,2026-02-28,100,2026-03-17 06:54:00.5220660 +00:00,F,M
20320,BOA MG,NULL,O8,2026-02-28,0,2026-03-17 06:54:00.5220660 +00:00,F,M
20321,BOA MG,NULL,AMR,2026-02-28,100,2026-03-17 06:54:00.5220660 +00:00,F,M
20322,BOA MG,NULL,I[,2026-02-28,0,2026-03-17 06:54:00.5220660 +00:00,F,M
20323,BOA MG,NULL,[0,2026-02-28,25,2026-03-17 06:54:00.5220660 +00:00,F,M
20324,BOA MG,NULL,5},2026-02-28,0,2026-03-17 06:54:00.5220660 +00:00,F,M
20325,BOA MG,NULL,]4,2026-02-28,0,2026-03-17 06:54:00.5220660 +00:00,F,M
20326,BOA MG,NULL,A1,2026-02-28,66,2026-03-17 06:54:00.5220660 +00:00,F,M
20327,BOA MG,NULL,{5,2026-02-28,0,2026-03-17 06:54:00.5220660 +00:00,F,M
20328,BOA MG,NULL,87,2026-02-28,0,2026-03-17 06:54:00.5220660 +00:00,F,M
20329,BOA MG,NULL,BCS,2026-02-28,75,2026-03-17 06:54:00.5223460 +00:00,F,M
20330,BOA MG,NULL,7-,2026-02-28,0,2026-03-17 06:54:00.5223460 +00:00,F,M
20331,BOA MG,NULL,B-,2026-02-28,0,2026-03-17 06:54:00.5223460 +00:00,F,M
20332,BOA MG,NULL,CIP,2026-02-28,0,2026-03-17 06:54:00.5223930 +00:00,F,M
20333,BOA MG,NULL,BWQ,2026-02-28,0,2026-03-17 06:54:00.5223930 +00:00,F,M
20334,BOA MG,NULL,0E,2026-02-28,0,2026-03-17 06:54:00.5223930 +00:00,F,M
20335,BOA MG,NULL,0[,2026-02-28,0,2026-03-17 06:54:00.5223930 +00:00,F,M
20336,BOA MG,NULL,-3,2026-02-28,60,2026-03-17 06:54:00.5223930 +00:00,S,P
20337,BOA MG,NULL,#NOM?,2026-02-28,74,2026-03-17 06:54:00.5223930 +00:00,S,P
20338,BOA MG,NULL,0H,2026-02-28,77,2026-03-17 06:54:00.5223930 +00:00,S,P
20339,BOA MG,NULL,17,2026-02-28,79,2026-03-17 06:54:00.5223930 +00:00,S,P
20340,BOA MG,NULL,8I,2026-02-28,50,2026-03-17 06:54:00.5223930 +00:00,S,P
20341,BOA MG,NULL,MG,2026-02-28,40,2026-03-17 06:54:00.5223930 +00:00,S,P
20342,BOA MG,NULL,QK,2026-02-28,75,2026-03-17 06:54:00.5223930 +00:00,S,P
20343,BOA MG,NULL,SC,2026-02-28,71,2026-03-17 06:54:00.5223930 +00:00,S,P
20344,BOA MG,NULL,[4,2026-02-28,62,2026-03-17 06:54:00.5223930 +00:00,S,P
20345,BOA MG,NULL,}Z,2026-02-28,78,2026-03-17 06:54:00.5223930 +00:00,S,P
20346,BOA MG,NULL,0K,2026-02-28,65,2026-03-17 06:54:00.5223930 +00:00,S,P
20347,BOA MG,NULL,27,2026-02-28,66,2026-03-17 06:54:00.5223930 +00:00,S,P
20348,BOA MG,NULL,54,2026-02-28,100,2026-03-17 06:54:00.5223930 +00:00,S,P
20349,BOA MG,NULL,6H,2026-02-28,66,2026-03-17 06:54:00.5223930 +00:00,S,P
20350,BOA MG,NULL,8},2026-02-28,70,2026-03-17 06:54:00.5223930 +00:00,S,P
20351,BOA MG,NULL,AMQ,2026-02-28,77,2026-03-17 06:54:00.5223930 +00:00,S,P
20352,BOA MG,NULL,ANZ,2026-02-28,88,2026-03-17 06:54:00.5223930 +00:00,S,P
20353,BOA MG,NULL,AO,2026-02-28,93,2026-03-17 06:54:00.5223930 +00:00,S,P
20354,BOA MG,NULL,BDB,2026-02-28,90,2026-03-17 06:54:00.5223930 +00:00,S,P
20355,BOA MG,NULL,BU,2026-02-28,73,2026-03-17 06:54:00.5223930 +00:00,S,P
20356,BOA MG,NULL,H7,2026-02-28,65,2026-03-17 06:54:00.5223930 +00:00,S,P
20357,BOA MG,NULL,JK,2026-02-28,70,2026-03-17 06:54:00.5223930 +00:00,S,P
20358,BOA MG,NULL,P[,2026-02-28,59,2026-03-17 06:54:00.5223930 +00:00,S,P
20359,BOA MG,NULL,QT,2026-02-28,78,2026-03-17 06:54:00.5223930 +00:00,S,P
20360,BOA MG,NULL,U5,2026-02-28,100,2026-03-17 06:54:00.5223930 +00:00,S,P
20361,BOA MG,NULL,[9,2026-02-28,72,2026-03-17 06:54:00.5223930 +00:00,S,P
20362,BOA MG,NULL,]4,2026-02-28,85,2026-03-17 06:54:00.5223930 +00:00,S,P
20363,BOA MG,NULL,]B,2026-02-28,63,2026-03-17 06:54:00.5223930 +00:00,S,P
20364,BOA MG,NULL,1,2026-02-28,66,2026-03-17 06:54:00.5223930 +00:00,S,P
20365,BOA MG,NULL,1P,2026-02-28,84,2026-03-17 06:54:00.5223930 +00:00,S,P
20366,BOA MG,NULL,2G,2026-02-28,61,2026-03-17 06:54:00.5223930 +00:00,S,P
20367,BOA MG,NULL,57,2026-02-28,79,2026-03-17 06:54:00.5223930 +00:00,S,P
20368,BOA MG,NULL,6C,2026-02-28,76,2026-03-17 06:54:00.5223930 +00:00,S,P
20369,BOA MG,NULL,9[,2026-02-28,72,2026-03-17 06:54:00.5223930 +00:00,S,P
20370,BOA MG,NULL,AMJ,2026-02-28,72,2026-03-17 06:54:00.5223930 +00:00,S,P
20371,BOA MG,NULL,AMK,2026-02-28,62,2026-03-17 06:54:00.5223930 +00:00,S,P
20372,BOA MG,NULL,AUD,2026-02-28,76,2026-03-17 06:54:00.5223930 +00:00,S,P
20373,BOA MG,NULL,BK,2026-02-28,57,2026-03-17 06:54:00.5223930 +00:00,S,P
20374,BOA MG,NULL,BKC,2026-02-28,100,2026-03-17 06:54:00.5223930 +00:00,S,P
20375,BOA MG,NULL,CF,2026-02-28,83,2026-03-17 06:54:00.5223930 +00:00,S,P
20376,BOA MG,NULL,CGM,2026-02-28,100,2026-03-17 06:54:00.5223930 +00:00,S,P
20377,BOA MG,NULL,CK,2026-02-28,76,2026-03-17 06:54:00.5223930 +00:00,S,P
20378,BOA MG,NULL,CNQ,2026-02-28,100,2026-03-17 06:54:00.5223930 +00:00,S,P
20379,BOA MG,NULL,D6,2026-02-28,80,2026-03-17 06:54:00.5223930 +00:00,S,P
20380,BOA MG,NULL,ED,2026-02-28,65,2026-03-17 06:54:00.5223930 +00:00,S,P
20381,BOA MG,NULL,H3,2026-02-28,75,2026-03-17 06:54:00.5223930 +00:00,S,P
20382,BOA MG,NULL,HY,2026-02-28,88,2026-03-17 06:54:00.5223930 +00:00,S,P
20383,BOA MG,NULL,IG,2026-02-28,65,2026-03-17 06:54:00.5223930 +00:00,S,P
20384,BOA MG,NULL,J3,2026-02-28,71,2026-03-17 06:54:00.5223930 +00:00,S,P
20385,BOA MG,NULL,KW,2026-02-28,100,2026-03-17 06:54:00.5223930 +00:00,S,P
20386,BOA MG,NULL,PE,2026-02-28,88,2026-03-17 06:54:00.5223930 +00:00,S,P
20387,BOA MG,NULL,P],2026-02-28,66,2026-03-17 06:54:00.5223930 +00:00,S,P
20388,BOA MG,NULL,QJ,2026-02-28,73,2026-03-17 06:54:00.5234000 +00:00,S,P
20389,BOA MG,NULL,SS,2026-02-28,76,2026-03-17 06:54:00.5234000 +00:00,S,P
20390,BOA MG,NULL,UF,2026-02-28,61,2026-03-17 06:54:00.5234000 +00:00,S,P
20391,BOA MG,NULL,W3,2026-02-28,100,2026-03-17 06:54:00.5234000 +00:00,S,P
20392,BOA MG,NULL,XX,2026-02-28,50,2026-03-17 06:54:00.5234000 +00:00,S,P
20393,BOA MG,NULL,YM,2026-02-28,68,2026-03-17 06:54:00.5234000 +00:00,S,P
20394,BOA MG,NULL,ZK,2026-02-28,65,2026-03-17 06:54:00.5234000 +00:00,S,P
20395,BOA MG,NULL,[2,2026-02-28,65,2026-03-17 06:54:00.5234000 +00:00,S,P
20396,BOA MG,NULL,}R,2026-02-28,83,2026-03-17 06:54:00.5234000 +00:00,S,P
20397,BOA MG,NULL,}V,2026-02-28,72,2026-03-17 06:54:00.5234000 +00:00,S,P
20398,BOA MG,NULL,0},2026-02-28,100,2026-03-17 06:54:00.5234000 +00:00,S,P
20399,BOA MG,NULL,NI,2026-02-28,69,2026-03-17 06:54:00.5234000 +00:00,S,P
20400,BOA MG,NULL,ATD,2026-02-28,62,2026-03-17 06:54:00.5234000 +00:00,S,P
20401,BOA MG,NULL,BO,2026-02-28,0,2026-03-17 06:54:00.5234000 +00:00,S,P
20402,BOA MG,NULL,BP,2026-02-28,50,2026-03-17 06:54:00.5234000 +00:00,S,P
20403,BOA MG,NULL,I[,2026-02-28,65,2026-03-17 06:54:00.5234000 +00:00,S,P
20404,BOA MG,NULL,OK,2026-02-28,75,2026-03-17 06:54:00.5234000 +00:00,S,P
20405,BOA MG,NULL,V],2026-02-28,66,2026-03-17 06:54:00.5234000 +00:00,S,P
20406,BOA MG,NULL,24,2026-02-28,100,2026-03-17 06:54:00.5234000 +00:00,S,P
20407,BOA MG,NULL,AQ,2026-02-28,71,2026-03-17 06:54:00.5234000 +00:00,S,P
20408,BOA MG,NULL,DA,2026-02-28,83,2026-03-17 06:54:00.5234000 +00:00,S,P
20409,BOA MG,NULL,KY,2026-02-28,65,2026-03-17 06:54:00.5234000 +00:00,S,P
20410,BOA MG,NULL,UE,2026-02-28,71,2026-03-17 06:54:00.5234000 +00:00,S,P
20411,BOA MG,NULL,Y3,2026-02-28,72,2026-03-17 06:54:00.5234000 +00:00,S,P
20412,BOA MG,NULL,}F,2026-02-28,58,2026-03-17 06:54:00.5234000 +00:00,S,P
20413,BOA MG,NULL,59,2026-02-28,50,2026-03-17 06:54:00.5234000 +00:00,S,P
20414,BOA MG,NULL,AK,2026-02-28,50,2026-03-17 06:54:00.5234000 +00:00,S,P
20415,BOA MG,NULL,AVA,2026-02-28,0,2026-03-17 06:54:00.5234000 +00:00,S,P
20416,BOA MG,NULL,CZF,2026-02-28,0,2026-03-17 06:54:00.5234000 +00:00,S,P
20417,BOA MG,NULL,DN,2026-02-28,86,2026-03-17 06:54:00.5234000 +00:00,S,P
20418,BOA MG,NULL,IX,2026-02-28,67,2026-03-17 06:54:00.5234000 +00:00,S,P
20419,BOA MG,NULL,39,2026-02-28,66,2026-03-17 06:54:00.5234000 +00:00,S,P
20420,BOA MG,NULL,BI,2026-02-28,33,2026-03-17 06:54:00.5234000 +00:00,S,P
20421,BOA MG,NULL,CA,2026-02-28,50,2026-03-17 06:54:00.5234000 +00:00,S,P
20422,BOA MG,NULL,CR,2026-02-28,70,2026-03-17 06:54:00.5234000 +00:00,S,P
20423,BOA MG,NULL,HB,2026-02-28,81,2026-03-17 06:54:00.5234000 +00:00,S,P
20424,BOA MG,NULL,O},2026-02-28,66,2026-03-17 06:54:00.5234000 +00:00,S,P
20425,BOA MG,NULL,UQ,2026-02-28,100,2026-03-17 06:54:00.6070040 +00:00,S,P
20426,BOA MG,NULL,}L,2026-02-28,62,2026-03-17 06:54:00.6070040 +00:00,S,P
20427,BOA MG,NULL,-7,2026-02-28,81,2026-03-17 06:54:00.6070040 +00:00,S,P
20428,BOA MG,NULL,0X,2026-02-28,71,2026-03-17 06:54:00.6070040 +00:00,S,P
20429,BOA MG,NULL,1W,2026-02-28,66,2026-03-17 06:54:00.6070040 +00:00,S,P
20430,BOA MG,NULL,4V,2026-02-28,100,2026-03-17 06:54:00.6070040 +00:00,S,P
20431,BOA MG,NULL,AG,2026-02-28,100,2026-03-17 06:54:00.6070040 +00:00,S,P
20432,BOA MG,NULL,BBD,2026-02-28,66,2026-03-17 06:54:00.6070040 +00:00,S,P
20433,BOA MG,NULL,BD,2026-02-28,100,2026-03-17 06:54:00.6070040 +00:00,S,P
20434,BOA MG,NULL,BJW,2026-02-28,0,2026-03-17 06:54:00.6070040 +00:00,S,P
20435,BOA MG,NULL,BTP,2026-02-28,100,2026-03-17 06:54:00.6070040 +00:00,S,P
20436,BOA MG,NULL,BVU,2026-02-28,77,2026-03-17 06:54:00.6070040 +00:00,S,P
20437,BOA MG,NULL,CV,2026-02-28,66,2026-03-17 06:54:00.6070040 +00:00,S,P
20438,BOA MG,NULL,DB,2026-02-28,100,2026-03-17 06:54:00.6070040 +00:00,S,P
20439,BOA MG,NULL,DLR,2026-02-28,100,2026-03-17 06:54:00.6070040 +00:00,S,P
20440,BOA MG,NULL,P9,2026-02-28,70,2026-03-17 06:54:00.6070040 +00:00,S,P
20441,BOA MG,NULL,CFP,2026-02-28,100,2026-03-17 06:54:00.6070040 +00:00,S,P
